Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00   32767/65534       void __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >&&) [119]
[54]     0.0    0.00    0.00   65534         std::vector<int, std::allocator<int> >&& std::forward<std::vector<int, std::allocator<int> > >(std::remove_reference<std::vector<int, std::allocator<int> > >::type&) [54]
-----------------------------------------------
                0.00    0.00       8/60274       std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_S_max_size(std::allocator<std::__cxx11::list<int, std::allocator<int> > > const&) [234]
                0.00    0.00      32/60274       std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [203]
                0.00    0.00     234/60274       std::deque<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [189]
                0.00    0.00   60000/60274       std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [102]
[55]     0.0    0.00    0.00   60274         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [55]
-----------------------------------------------
                0.00    0.00   60235/60235       std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [58]
[56]     0.0    0.00    0.00   60235         __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [56]
-----------------------------------------------
                0.00    0.00   60235/60235       std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [59]
[57]     0.0    0.00    0.00   60235         __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [57]
                0.00    0.00   60235/120469      __gnu_cxx::new_allocator<int>::_M_max_size() const [35]
-----------------------------------------------
                0.00    0.00     235/60235       std::_Deque_base<int, std::allocator<int> >::_M_deallocate_node(int*) [186]
                0.00    0.00   60000/60235       std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [34]
[58]     0.0    0.00    0.00   60235         std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [58]
                0.00    0.00   60235/60235       __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [56]
-----------------------------------------------
                0.00    0.00     235/60235       std::_Deque_base<int, std::allocator<int> >::_M_allocate_node() [185]
                0.00    0.00   60000/60235       std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [91]
[59]     0.0    0.00    0.00   60235         std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [59]
                0.00    0.00   60235/60235       __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [57]
-----------------------------------------------
                0.00    0.00   60234/60234       std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [61]
[60]     0.0    0.00    0.00   60234         __gnu_cxx::new_allocator<int>::max_size() const [60]
                0.00    0.00   60234/120469      __gnu_cxx::new_allocator<int>::_M_max_size() const [35]
-----------------------------------------------
                0.00    0.00     234/60234       std::deque<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [189]
                0.00    0.00   60000/60234       std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [102]
[61]     0.0    0.00    0.00   60234         std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [61]
                0.00    0.00   60234/60234       __gnu_cxx::new_allocator<int>::max_size() const [60]
-----------------------------------------------
                0.00    0.00      32/60066       void std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_realloc_insert<std::vector<int, std::allocator<int> > const&>(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> > const&) [221]
                0.00    0.00      32/60066       __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::difference_type __gnu_cxx::operator-<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&) [216]
                0.00    0.00   60002/60066       bool __gnu_cxx::operator!=<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&) [131]
[62]     0.0    0.00    0.00   60066         __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::base() const [62]
-----------------------------------------------
                0.00    0.00      16/60016       void std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_realloc_insert<std::vector<int, std::allocator<int> > const&>(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> > const&) [221]
                0.00    0.00   30000/60016       void std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [156]
                0.00    0.00   30000/60016       void __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [139]
[63]     0.0    0.00    0.00   60016         std::vector<int, std::allocator<int> > const& std::forward<std::vector<int, std::allocator<int> > const&>(std::remove_reference<std::vector<int, std::allocator<int> > const&>::type&) [63]
-----------------------------------------------
                0.00    0.00   60002/60002       std::allocator<std::_List_node<int> >::allocator() [66]
[64]     0.0    0.00    0.00   60002         __gnu_cxx::new_allocator<std::_List_node<int> >::new_allocator() [64]
-----------------------------------------------
                0.00    0.00   60002/60002       std::allocator<std::_List_node<int> >::~allocator() [67]
[65]     0.0    0.00    0.00   60002         __gnu_cxx::new_allocator<std::_List_node<int> >::~new_allocator() [65]
-----------------------------------------------
                0.00    0.00   60002/60002       std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::_List_impl() [68]
[66]     0.0    0.00    0.00   60002         std::allocator<std::_List_node<int> >::allocator() [66]
                0.00    0.00   60002/60002       __gnu_cxx::new_allocator<std::_List_node<int> >::new_allocator() [64]
-----------------------------------------------
                0.00    0.00   60002/60002       std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::~_List_impl() [69]
[67]     0.0    0.00    0.00   60002         std::allocator<std::_List_node<int> >::~allocator() [67]
                0.00    0.00   60002/60002       __gnu_cxx::new_allocator<std::_List_node<int> >::~new_allocator() [65]
-----------------------------------------------
                0.00    0.00   60002/60002       std::__cxx11::_List_base<int, std::allocator<int> >::_List_base() [71]
[68]     0.0    0.00    0.00   60002         std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::_List_impl() [68]
                0.00    0.00   60002/60002       std::allocator<std::_List_node<int> >::allocator() [66]
                0.00    0.00   60002/60002       std::__detail::_List_node_header::_List_node_header() [76]
-----------------------------------------------
                0.00    0.00   60002/60002       std::__cxx11::_List_base<int, std::allocator<int> >::~_List_base() [72]
[69]     0.0    0.00    0.00   60002         std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::~_List_impl() [69]
                0.00    0.00   60002/60002       std::allocator<std::_List_node<int> >::~allocator() [67]
-----------------------------------------------
                0.00    0.00   60002/60002       std::__cxx11::_List_base<int, std::allocator<int> >::~_List_base() [72]
[70]     0.0    0.00    0.00   60002         std::__cxx11::_List_base<int, std::allocator<int> >::_M_clear() [70]
                0.00    0.00   60000/210000      std::_List_node<int>::_M_valptr() [13]
                0.00    0.00   60000/120000      std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_Node_allocator() [40]
                0.00    0.00   60000/60000       void std::allocator_traits<std::allocator<std::_List_node<int> > >::destroy<int>(std::allocator<std::_List_node<int> >&, int*) [98]
                0.00    0.00   60000/60000       std::__cxx11::_List_base<int, std::allocator<int> >::_M_put_node(std::_List_node<int>*) [109]
-----------------------------------------------
                0.00    0.00   60002/60002       std::__cxx11::list<int, std::allocator<int> >::list() [73]
[71]     0.0    0.00    0.00   60002         std::__cxx11::_List_base<int, std::allocator<int> >::_List_base() [71]
                0.00    0.00   60002/60002       std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::_List_impl() [68]
-----------------------------------------------
                0.00    0.00   60002/60002       std::__cxx11::list<int, std::allocator<int> >::~list() [74]
[72]     0.0    0.00    0.00   60002         std::__cxx11::_List_base<int, std::allocator<int> >::~_List_base() [72]
                0.00    0.00   60002/60002       std::__cxx11::_List_base<int, std::allocator<int> >::_M_clear() [70]
                0.00    0.00   60002/60002       std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::~_List_impl() [69]
-----------------------------------------------
                0.00    0.00   60002/60002       void std::_Construct<std::__cxx11::list<int, std::allocator<int> >>(std::__cxx11::list<int, std::allocator<int> >*) [77]
[73]     0.0    0.00    0.00   60002         std::__cxx11::list<int, std::allocator<int> >::list() [73]
                0.00    0.00   60002/60002       std::__cxx11::_List_base<int, std::allocator<int> >::_List_base() [71]
-----------------------------------------------
                0.00    0.00   60002/60002       void std::_Destroy<std::__cxx11::list<int, std::allocator<int> > >(std::__cxx11::list<int, std::allocator<int> >*) [78]
[74]     0.0    0.00    0.00   60002         std::__cxx11::list<int, std::allocator<int> >::~list() [74]
                0.00    0.00   60002/60002       std::__cxx11::_List_base<int, std::allocator<int> >::~_List_base() [72]
-----------------------------------------------
                0.00    0.00   60002/60002       std::__detail::_List_node_header::_List_node_header() [76]
[75]     0.0    0.00    0.00   60002         std::__detail::_List_node_header::_M_init() [75]
-----------------------------------------------
                0.00    0.00   60002/60002       std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::_List_impl() [68]
[76]     0.0    0.00    0.00   60002         std::__detail::_List_node_header::_List_node_header() [76]
                0.00    0.00   60002/60002       std::__detail::_List_node_header::_M_init() [75]
-----------------------------------------------
                0.00    0.00   60002/60002       std::__cxx11::list<int, std::allocator<int> >* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::__cxx11::list<int, std::allocator<int> >*, unsigned long>(std::__cxx11::list<int, std::allocator<int> >*, unsigned long) [278]
[77]     0.0    0.00    0.00   60002         void std::_Construct<std::__cxx11::list<int, std::allocator<int> >>(std::__cxx11::list<int, std::allocator<int> >*) [77]
                0.00    0.00   60002/242769      operator new(unsigned long, void*) [9]
                0.00    0.00   60002/60002       std::__cxx11::list<int, std::allocator<int> >::list() [73]
-----------------------------------------------
                0.00    0.00   60002/60002       void std::_Destroy_aux<false>::__destroy<std::__cxx11::list<int, std::allocator<int> >*>(std::__cxx11::list<int, std::allocator<int> >*, std::__cxx11::list<int, std::allocator<int> >*) [266]
[78]     0.0    0.00    0.00   60002         void std::_Destroy<std::__cxx11::list<int, std::allocator<int> > >(std::__cxx11::list<int, std::allocator<int> >*) [78]
                0.00    0.00   60002/60002       std::__cxx11::list<int, std::allocator<int> >::~list() [74]
-----------------------------------------------
                0.00    0.00   30000/60000       main [6]
                0.00    0.00   30000/60000       Graph::kosaraju() [296]
[79]     0.0    0.00    0.00   60000         Graph::addEdge(int, int) [79]
                0.00    0.00   60000/150000      std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::operator[](unsigned long) [29]
                0.00    0.00   60000/60000       std::__cxx11::list<int, std::allocator<int> >::push_back(int const&) [112]
-----------------------------------------------
                0.00    0.00   60000/60000       std::allocator_traits<std::allocator<std::_List_node<int> > >::deallocate(std::allocator<std::_List_node<int> >&, std::_List_node<int>*, unsigned long) [97]
[80]     0.0    0.00    0.00   60000         __gnu_cxx::new_allocator<std::_List_node<int> >::deallocate(std::_List_node<int>*, unsigned long) [80]
-----------------------------------------------
                0.00    0.00   60000/60000       void std::allocator_traits<std::allocator<std::_List_node<int> > >::destroy<int>(std::allocator<std::_List_node<int> >&, int*) [98]
[81]     0.0    0.00    0.00   60000         void __gnu_cxx::new_allocator<std::_List_node<int> >::destroy<int>(int*) [81]
-----------------------------------------------
                0.00    0.00   60000/60000       std::allocator_traits<std::allocator<std::_List_node<int> > >::allocate(std::allocator<std::_List_node<int> >&, unsigned long) [99]
[82]     0.0    0.00    0.00   60000         __gnu_cxx::new_allocator<std::_List_node<int> >::allocate(unsigned long, void const*) [82]
                0.00    0.00   60000/60000       __gnu_cxx::new_allocator<std::_List_node<int> >::_M_max_size() const [87]
-----------------------------------------------
                0.00    0.00   60000/60000       void std::allocator_traits<std::allocator<std::_List_node<int> > >::construct<int, int const&>(std::allocator<std::_List_node<int> >&, int*, int const&) [100]
[83]     0.0    0.00    0.00   60000         void __gnu_cxx::new_allocator<std::_List_node<int> >::construct<int, int const&>(int*, int const&) [83]
                0.00    0.00   60000/390234      int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [8]
                0.00    0.00   60000/242769      operator new(unsigned long, void*) [9]
-----------------------------------------------
                0.00    0.00   60000/60000       void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [101]
[84]     0.0    0.00    0.00   60000         void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [84]
                0.00    0.00   60000/390234      int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [8]
                0.00    0.00   60000/242769      operator new(unsigned long, void*) [9]
-----------------------------------------------
                0.00    0.00   30000/60000       std::vector<int, std::allocator<int> >::end() [168]
                0.00    0.00   30000/60000       std::vector<int, std::allocator<int> >::begin() [169]
[85]     0.0    0.00    0.00   60000         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [85]
-----------------------------------------------
                0.00    0.00   60000/60000       main [6]
[86]     0.0    0.00    0.00   60000         bool __gnu_cxx::operator!=<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&) [86]
                0.00    0.00  120000/180000      __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::base() const [22]
-----------------------------------------------
                0.00    0.00   60000/60000       __gnu_cxx::new_allocator<std::_List_node<int> >::allocate(unsigned long, void const*) [82]
[87]     0.0    0.00    0.00   60000         __gnu_cxx::new_allocator<std::_List_node<int> >::_M_max_size() const [87]
-----------------------------------------------
                0.00    0.00   30000/60000       main [6]
                0.00    0.00   30000/60000       std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [171]
[88]     0.0    0.00    0.00   60000         std::vector<int, std::allocator<int> >::end() const [88]
                0.00    0.00   60000/120000      __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [37]
-----------------------------------------------
                0.00    0.00   30000/60000       main [6]
                0.00    0.00   30000/60000       std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [171]
[89]     0.0    0.00    0.00   60000         std::vector<int, std::allocator<int> >::begin() const [89]
                0.00    0.00   60000/120000      __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [37]
-----------------------------------------------
                0.00    0.00   60000/60000       std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [148]
[90]     0.0    0.00    0.00   60000         std::vector<int, std::allocator<int> >::max_size() const [90]
                0.00    0.00   60000/60000       std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [102]
                0.00    0.00   60000/90000       std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [49]
-----------------------------------------------
                0.00    0.00   30000/60000       void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [167]
                0.00    0.00   30000/60000       std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [152]
[91]     0.0    0.00    0.00   60000         std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [91]
                0.00    0.00   60000/60235       std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [59]
-----------------------------------------------
                0.00    0.00   30000/60000       std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [151]
                0.00    0.00   30000/60000       std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [150]
[92]     0.0    0.00    0.00   60000         std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [92]
-----------------------------------------------
                0.00    0.00   30000/60000       Graph::dfs(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [295]
                0.00    0.00   30000/60000       Graph::dfsTranspose(int, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&) [138]
[93]     0.0    0.00    0.00   60000         std::_Bit_reference::operator=(bool) [93]
-----------------------------------------------
                0.00    0.00   60000/60000       std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [110]
[94]     0.0    0.00    0.00   60000         std::__allocated_ptr<std::allocator<std::_List_node<int> > >::__allocated_ptr(std::allocator<std::_List_node<int> >&, std::_List_node<int>*) [94]
                0.00    0.00   60000/60000       std::allocator<std::_List_node<int> >* std::__addressof<std::allocator<std::_List_node<int> > >(std::allocator<std::_List_node<int> >&) [113]
-----------------------------------------------
                0.00    0.00   60000/60000       std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [110]
[95]     0.0    0.00    0.00   60000         std::__allocated_ptr<std::allocator<std::_List_node<int> > >::~__allocated_ptr() [95]
-----------------------------------------------
                0.00    0.00   60000/60000       std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [110]
[96]     0.0    0.00    0.00   60000         std::__allocated_ptr<std::allocator<std::_List_node<int> > >::operator=(decltype(nullptr)) [96]
-----------------------------------------------
                0.00    0.00   60000/60000       std::__cxx11::_List_base<int, std::allocator<int> >::_M_put_node(std::_List_node<int>*) [109]
[97]     0.0    0.00    0.00   60000         std::allocator_traits<std::allocator<std::_List_node<int> > >::deallocate(std::allocator<std::_List_node<int> >&, std::_List_node<int>*, unsigned long) [97]
                0.00    0.00   60000/60000       __gnu_cxx::new_allocator<std::_List_node<int> >::deallocate(std::_List_node<int>*, unsigned long) [80]
-----------------------------------------------
                0.00    0.00   60000/60000       std::__cxx11::_List_base<int, std::allocator<int> >::_M_clear() [70]
[98]     0.0    0.00    0.00   60000         void std::allocator_traits<std::allocator<std::_List_node<int> > >::destroy<int>(std::allocator<std::_List_node<int> >&, int*) [98]
                0.00    0.00   60000/60000       void __gnu_cxx::new_allocator<std::_List_node<int> >::destroy<int>(int*) [81]
-----------------------------------------------
                0.00    0.00   60000/60000       std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_node() [107]
[99]     0.0    0.00    0.00   60000         std::allocator_traits<std::allocator<std::_List_node<int> > >::allocate(std::allocator<std::_List_node<int> >&, unsigned long) [99]
                0.00    0.00   60000/60000       __gnu_cxx::new_allocator<std::_List_node<int> >::allocate(unsigned long, void const*) [82]
-----------------------------------------------
                0.00    0.00   60000/60000       std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [110]
[100]    0.0    0.00    0.00   60000         void std::allocator_traits<std::allocator<std::_List_node<int> > >::construct<int, int const&>(std::allocator<std::_List_node<int> >&, int*, int const&) [100]
                0.00    0.00   60000/390234      int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [8]
                0.00    0.00   60000/60000       void __gnu_cxx::new_allocator<std::_List_node<int> >::construct<int, int const&>(int*, int const&) [83]
-----------------------------------------------
                0.00    0.00     234/60000       void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [191]
                0.00    0.00   29766/60000       std::deque<int, std::allocator<int> >::push_back(int const&) [162]
                0.00    0.00   30000/60000       void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [167]
[101]    0.0    0.00    0.00   60000         void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [101]
                0.00    0.00   60000/390234      int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [8]
                0.00    0.00   60000/60000       void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [84]
-----------------------------------------------
                0.00    0.00   60000/60000       std::vector<int, std::allocator<int> >::max_size() const [90]
[102]    0.0    0.00    0.00   60000         std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [102]
                0.00    0.00   60000/60234       std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [61]
                0.00    0.00   60000/60274       unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [55]
-----------------------------------------------
                0.00    0.00   60000/60000       void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [167]
[103]    0.0    0.00    0.00   60000         std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [103]
                0.00    0.00   60000/60000       std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>) [104]
-----------------------------------------------
                0.00    0.00   60000/60000       std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [103]
[104]    0.0    0.00    0.00   60000         std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>) [104]
                0.00    0.00   60000/60000       int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [116]
-----------------------------------------------
                0.00    0.00   60000/60000       void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [167]
[105]    0.0    0.00    0.00   60000         std::vector<int, std::allocator<int> >::_S_use_relocate() [105]
                0.00    0.00   60000/60000       std::vector<int, std::allocator<int> >::_S_nothrow_relocate(std::integral_constant<bool, true>) [106]
-----------------------------------------------
                0.00    0.00   60000/60000       std::vector<int, std::allocator<int> >::_S_use_relocate() [105]
[106]    0.0    0.00    0.00   60000         std::vector<int, std::allocator<int> >::_S_nothrow_relocate(std::integral_constant<bool, true>) [106]
-----------------------------------------------
                0.00    0.00   60000/60000       std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [110]
[107]    0.0    0.00    0.00   60000         std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_node() [107]
                0.00    0.00   60000/60000       std::allocator_traits<std::allocator<std::_List_node<int> > >::allocate(std::allocator<std::_List_node<int> >&, unsigned long) [99]
-----------------------------------------------
                0.00    0.00   60000/60000       void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int const&>(std::_List_iterator<int>, int const&) [111]
[108]    0.0    0.00    0.00   60000         std::__cxx11::_List_base<int, std::allocator<int> >::_M_inc_size(unsigned long) [108]
-----------------------------------------------
                0.00    0.00   60000/60000       std::__cxx11::_List_base<int, std::allocator<int> >::_M_clear() [70]
[109]    0.0    0.00    0.00   60000         std::__cxx11::_List_base<int, std::allocator<int> >::_M_put_node(std::_List_node<int>*) [109]
                0.00    0.00   60000/60000       std::allocator_traits<std::allocator<std::_List_node<int> > >::deallocate(std::allocator<std::_List_node<int> >&, std::_List_node<int>*, unsigned long) [97]
-----------------------------------------------
                0.00    0.00   60000/60000       void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int const&>(std::_List_iterator<int>, int const&) [111]
[110]    0.0    0.00    0.00   60000         std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [110]
                0.00    0.00   60000/60000       std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_node() [107]
                0.00    0.00   60000/120000      std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_Node_allocator() [40]
                0.00    0.00   60000/60000       std::__allocated_ptr<std::allocator<std::_List_node<int> > >::__allocated_ptr(std::allocator<std::_List_node<int> >&, std::_List_node<int>*) [94]
                0.00    0.00   60000/390234      int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [8]
                0.00    0.00   60000/210000      std::_List_node<int>::_M_valptr() [13]
                0.00    0.00   60000/60000       void std::allocator_traits<std::allocator<std::_List_node<int> > >::construct<int, int const&>(std::allocator<std::_List_node<int> >&, int*, int const&) [100]
                0.00    0.00   60000/60000       std::__allocated_ptr<std::allocator<std::_List_node<int> > >::operator=(decltype(nullptr)) [96]
                0.00    0.00   60000/60000       std::__allocated_ptr<std::allocator<std::_List_node<int> > >::~__allocated_ptr() [95]
-----------------------------------------------
                0.00    0.00   60000/60000       std::__cxx11::list<int, std::allocator<int> >::push_back(int const&) [112]
[111]    0.0    0.00    0.00   60000         void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int const&>(std::_List_iterator<int>, int const&) [111]
                0.00    0.00   60000/390234      int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [8]
                0.00    0.00   60000/60000       std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [110]
                0.00    0.00   60000/60000       std::__cxx11::_List_base<int, std::allocator<int> >::_M_inc_size(unsigned long) [108]
-----------------------------------------------
                0.00    0.00   60000/60000       Graph::addEdge(int, int) [79]
[112]    0.0    0.00    0.00   60000         std::__cxx11::list<int, std::allocator<int> >::push_back(int const&) [112]
                0.00    0.00   60000/150000      std::__cxx11::list<int, std::allocator<int> >::end() [30]
                0.00    0.00   60000/60000       void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int const&>(std::_List_iterator<int>, int const&) [111]
-----------------------------------------------
                0.00    0.00   60000/60000       std::__allocated_ptr<std::allocator<std::_List_node<int> > >::__allocated_ptr(std::allocator<std::_List_node<int> >&, std::_List_node<int>*) [94]
[113]    0.0    0.00    0.00   60000         std::allocator<std::_List_node<int> >* std::__addressof<std::allocator<std::_List_node<int> > >(std::allocator<std::_List_node<int> >&) [113]
-----------------------------------------------
                0.00    0.00   60000/60000       int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [179]
