Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
[22]     0.0    0.00    0.00  180234         __gnu_cxx::new_allocator<int>::max_size() const [22]
                0.00    0.00  180234/300469      __gnu_cxx::new_allocator<int>::_M_max_size() const [14]
-----------------------------------------------
                0.00    0.00     234/180234      std::deque<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [148]
                0.00    0.00  180000/180234      std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [37]
[23]     0.0    0.00    0.00  180234         std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [23]
                0.00    0.00  180234/180234      __gnu_cxx::new_allocator<int>::max_size() const [22]
-----------------------------------------------
                0.00    0.00       1/180008      std::_Bit_const_iterator::_Bit_const_iterator(unsigned long*, unsigned int) [265]
                0.00    0.00       1/180008      std::_Bit_const_iterator::_Bit_const_iterator(std::_Bit_iterator const&) [266]
                0.00    0.00       4/180008      std::_Bit_iterator::_Bit_iterator() [201]
                0.00    0.00  180002/180008      std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [25]
[24]     0.0    0.00    0.00  180008         std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [24]
-----------------------------------------------
                0.00    0.00       1/180002      std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [273]
                0.00    0.00  180001/180002      std::vector<bool, std::allocator<bool> >::begin() [29]
[25]     0.0    0.00    0.00  180002         std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [25]
                0.00    0.00  180002/180008      std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [24]
-----------------------------------------------
                0.00    0.00  180002/180002      std::operator+(std::_Bit_iterator const&, long) [28]
[26]     0.0    0.00    0.00  180002         std::_Bit_iterator::operator+=(long) [26]
                0.00    0.00  180002/180002      std::_Bit_iterator_base::_M_incr(long) [27]
-----------------------------------------------
                0.00    0.00  180002/180002      std::_Bit_iterator::operator+=(long) [26]
[27]     0.0    0.00    0.00  180002         std::_Bit_iterator_base::_M_incr(long) [27]
-----------------------------------------------
                0.00    0.00       1/180002      std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [273]
                0.00    0.00       1/180002      std::vector<bool, std::allocator<bool> >::_M_fill_assign(unsigned long, bool) [274]
                0.00    0.00  180000/180002      std::_Bit_iterator::operator[](long) const [33]
[28]     0.0    0.00    0.00  180002         std::operator+(std::_Bit_iterator const&, long) [28]
                0.00    0.00  180002/180002      std::_Bit_iterator::operator+=(long) [26]
-----------------------------------------------
                0.00    0.00       1/180001      std::vector<bool, std::allocator<bool> >::_M_fill_assign(unsigned long, bool) [274]
                0.00    0.00  180000/180001      std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [36]
[29]     0.0    0.00    0.00  180001         std::vector<bool, std::allocator<bool> >::begin() [29]
                0.00    0.00  180001/180002      std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [25]
-----------------------------------------------
                0.00    0.00   60000/180000      Graph::dfs(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [232]
                0.00    0.00   60000/180000      Graph::dfsTranspose(int, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&) [107]
                0.00    0.00   60000/180000      Graph::kosaraju() [233]
[30]     0.0    0.00    0.00  180000         bool __gnu_cxx::operator!=<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [30]
                0.00    0.00  360000/720000      __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [8]
-----------------------------------------------
                0.00    0.00   60000/180000      int const* std::__niter_base<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [89]
                0.00    0.00  120000/180000      bool __gnu_cxx::operator!=<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&) [84]
[31]     0.0    0.00    0.00  180000         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::base() const [31]
-----------------------------------------------
                0.00    0.00  180000/180000      std::_Bit_iterator::operator[](long) const [33]
[32]     0.0    0.00    0.00  180000         std::_Bit_iterator::operator*() const [32]
                0.00    0.00  180000/180000      std::_Bit_reference::_Bit_reference(unsigned long*, unsigned long) [35]
-----------------------------------------------
                0.00    0.00  180000/180000      std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [36]
[33]     0.0    0.00    0.00  180000         std::_Bit_iterator::operator[](long) const [33]
                0.00    0.00  180000/180002      std::operator+(std::_Bit_iterator const&, long) [28]
                0.00    0.00  180000/180000      std::_Bit_iterator::operator*() const [32]
-----------------------------------------------
                0.00    0.00  180000/180000      std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [75]
[34]     0.0    0.00    0.00  180000         std::vector<int, std::allocator<int> >::max_size() const [34]
                0.00    0.00  180000/210000      std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [18]
                0.00    0.00  180000/180000      std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [37]
-----------------------------------------------
                0.00    0.00  180000/180000      std::_Bit_iterator::operator*() const [32]
[35]     0.0    0.00    0.00  180000         std::_Bit_reference::_Bit_reference(unsigned long*, unsigned long) [35]
-----------------------------------------------
                0.00    0.00   60000/180000      Graph::dfs(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [232]
                0.00    0.00   60000/180000      Graph::dfsTranspose(int, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&) [107]
                0.00    0.00   60000/180000      Graph::kosaraju() [233]
[36]     0.0    0.00    0.00  180000         std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [36]
                0.00    0.00  180000/180001      std::vector<bool, std::allocator<bool> >::begin() [29]
                0.00    0.00  180000/180000      std::_Bit_iterator::operator[](long) const [33]
-----------------------------------------------
                0.00    0.00  180000/180000      std::vector<int, std::allocator<int> >::max_size() const [34]
[37]     0.0    0.00    0.00  180000         std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [37]
                0.00    0.00  180000/180234      std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [23]
                0.00    0.00  180000/180274      unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [21]
-----------------------------------------------
                0.00    0.00  180000/180000      void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [76]
[38]     0.0    0.00    0.00  180000         std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [38]
                0.00    0.00  180000/180000      std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>) [39]
-----------------------------------------------
                0.00    0.00  180000/180000      std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [38]
[39]     0.0    0.00    0.00  180000         std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>) [39]
                0.00    0.00  180000/180000      int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [44]
-----------------------------------------------
                0.00    0.00  180000/180000      void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [76]
[40]     0.0    0.00    0.00  180000         std::vector<int, std::allocator<int> >::_S_use_relocate() [40]
                0.00    0.00  180000/180000      std::vector<int, std::allocator<int> >::_S_nothrow_relocate(std::integral_constant<bool, true>) [41]
-----------------------------------------------
                0.00    0.00  180000/180000      std::vector<int, std::allocator<int> >::_S_use_relocate() [40]
[41]     0.0    0.00    0.00  180000         std::vector<int, std::allocator<int> >::_S_nothrow_relocate(std::integral_constant<bool, true>) [41]
-----------------------------------------------
                0.00    0.00   30000/180000      Graph::dfs(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [232]
                0.00    0.00   30000/180000      Graph::dfsTranspose(int, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&) [107]
                0.00    0.00   30000/180000      Graph::kosaraju() [233]
                0.00    0.00   90000/180000      std::vector<int, std::allocator<int> >::push_back(int const&) [77]
[42]     0.0    0.00    0.00  180000         std::vector<int, std::allocator<int> >::end() [42]
                0.00    0.00  180000/360000      __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [12]
-----------------------------------------------
                0.00    0.00   30000/180000      Graph::dfs(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [232]
                0.00    0.00   30000/180000      Graph::dfsTranspose(int, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&) [107]
                0.00    0.00   30000/180000      Graph::kosaraju() [233]
                0.00    0.00   90000/180000      void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [76]
[43]     0.0    0.00    0.00  180000         std::vector<int, std::allocator<int> >::begin() [43]
                0.00    0.00  180000/360000      __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [12]
-----------------------------------------------
                0.00    0.00  180000/180000      std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>) [39]
[44]     0.0    0.00    0.00  180000         int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [44]
                0.00    0.00  540000/570000      int* std::__niter_base<int*>(int*) [9]
                0.00    0.00  180000/180000      std::enable_if<std::__is_bitwise_relocatable<int, void>::value, int*>::type std::__relocate_a_1<int, int>(int*, int*, int*, std::allocator<int>&) [45]
-----------------------------------------------
                0.00    0.00  180000/180000      int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [44]
[45]     0.0    0.00    0.00  180000         std::enable_if<std::__is_bitwise_relocatable<int, void>::value, int*>::type std::__relocate_a_1<int, int>(int*, int*, int*, std::allocator<int>&) [45]
-----------------------------------------------
                0.00    0.00  152769/152769      void std::_Destroy<int*>(int*, int*) [50]
[46]     0.0    0.00    0.00  152769         void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [46]
-----------------------------------------------
                0.00    0.00  152769/152769      std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [48]
[47]     0.0    0.00    0.00  152769         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [47]
                0.00    0.00  152769/182770      std::allocator<int>::~allocator() [20]
-----------------------------------------------
                0.00    0.00  152769/152769      std::vector<int, std::allocator<int> >::~vector() [49]
[48]     0.0    0.00    0.00  152769         std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [48]
                0.00    0.00  152769/152769      std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [47]
                0.00    0.00  152769/242769      std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [16]
-----------------------------------------------
                0.00    0.00   30000/152769      Graph::kosaraju() [233]
                0.00    0.00   32767/152769      void __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::destroy<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*) [90]
                0.00    0.00   90002/152769      void std::_Destroy<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*) [71]
[49]     0.0    0.00    0.00  152769         std::vector<int, std::allocator<int> >::~vector() [49]
                0.00    0.00  152769/362769      std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [11]
                0.00    0.00  152769/152769      void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [51]
                0.00    0.00  152769/152769      std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [48]
-----------------------------------------------
                0.00    0.00  152769/152769      void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [51]
[50]     0.0    0.00    0.00  152769         void std::_Destroy<int*>(int*, int*) [50]
                0.00    0.00  152769/152769      void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [46]
-----------------------------------------------
                0.00    0.00  152769/152769      std::vector<int, std::allocator<int> >::~vector() [49]
[51]     0.0    0.00    0.00  152769         void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [51]
                0.00    0.00  152769/152769      void std::_Destroy<int*>(int*, int*) [50]
-----------------------------------------------
                0.00    0.00   30000/150000      Graph::dfs(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [232]
                0.00    0.00   30000/150000      Graph::dfsTranspose(int, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&) [107]
                0.00    0.00   30000/150000      Graph::kosaraju() [233]
                0.00    0.00   60000/150000      Graph::addEdge(int, int) [83]
[52]     0.0    0.00    0.00  150000         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator[](unsigned long) [52]
-----------------------------------------------
                0.00    0.00  120235/120235      std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [55]
[53]     0.0    0.00    0.00  120235         __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [53]
-----------------------------------------------
                0.00    0.00  120235/120235      std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [56]
[54]     0.0    0.00    0.00  120235         __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [54]
                0.00    0.00  120235/300469      __gnu_cxx::new_allocator<int>::_M_max_size() const [14]
-----------------------------------------------
                0.00    0.00     235/120235      std::_Deque_base<int, std::allocator<int> >::_M_deallocate_node(int*) [145]
                0.00    0.00  120000/120235      std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [16]
[55]     0.0    0.00    0.00  120235         std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [55]
                0.00    0.00  120235/120235      __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [53]
-----------------------------------------------
                0.00    0.00     235/120235      std::_Deque_base<int, std::allocator<int> >::_M_allocate_node() [144]
                0.00    0.00  120000/120235      std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [61]
[56]     0.0    0.00    0.00  120235         std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [56]
                0.00    0.00  120235/120235      __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [54]
-----------------------------------------------
                0.00    0.00   30000/120002      std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [117]
                0.00    0.00   90002/120002      std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [68]
[57]     0.0    0.00    0.00  120002         std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [57]
-----------------------------------------------
                0.00    0.00  120000/120000      void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [62]
[58]     0.0    0.00    0.00  120000         void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [58]
                0.00    0.00  120000/330234      int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [13]
                0.00    0.00  120000/242769      operator new(unsigned long, void*) [17]
-----------------------------------------------
                0.00    0.00   60000/120000      std::vector<int, std::allocator<int> >::begin() const [86]
                0.00    0.00   60000/120000      std::vector<int, std::allocator<int> >::end() const [85]
[59]     0.0    0.00    0.00  120000         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [59]
-----------------------------------------------
                0.00    0.00   30000/120000      Graph::dfs(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [232]
                0.00    0.00   30000/120000      Graph::dfsTranspose(int, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&) [107]
                0.00    0.00   60000/120000      Graph::kosaraju() [233]
[60]     0.0    0.00    0.00  120000         std::_Bit_reference::operator bool() const [60]
-----------------------------------------------
                0.00    0.00   30000/120000      std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [118]
                0.00    0.00   90000/120000      void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [76]
[61]     0.0    0.00    0.00  120000         std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [61]
                0.00    0.00  120000/120235      std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [56]
-----------------------------------------------
                0.00    0.00     234/120000      void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [150]
                0.00    0.00   29766/120000      std::deque<int, std::allocator<int> >::push_back(int const&) [127]
                0.00    0.00   90000/120000      void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [76]
[62]     0.0    0.00    0.00  120000         void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [62]
                0.00    0.00  120000/330234      int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [13]
                0.00    0.00  120000/120000      void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [58]
-----------------------------------------------
                0.00    0.00   92767/92767       std::allocator<int>::allocator(std::allocator<int> const&) [64]
[63]     0.0    0.00    0.00   92767         __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) [63]
-----------------------------------------------
                0.00    0.00   30000/92767       std::allocator_traits<std::allocator<int> >::select_on_container_copy_construction(std::allocator<int> const&) [122]
                0.00    0.00   30000/92767       std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [117]
                0.00    0.00   32767/92767       std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::_Vector_base<int, std::allocator<int> >::_Vector_impl&&) [92]
[64]     0.0    0.00    0.00   92767         std::allocator<int>::allocator(std::allocator<int> const&) [64]
                0.00    0.00   92767/92767       __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) [63]
-----------------------------------------------
                0.00    0.00       1/90025       std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [253]
                0.00    0.00       6/90025       std::deque<int, std::allocator<int> >::_M_reallocate_map(unsigned long, bool) [195]
                0.00    0.00      18/90025       std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_check_len(unsigned long, char const*) const [172]
                0.00    0.00   90000/90025       std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [75]
[65]     0.0    0.00    0.00   90025         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [65]
-----------------------------------------------
                0.00    0.00   90003/90003       std::allocator<int>::allocator() [67]
[66]     0.0    0.00    0.00   90003         __gnu_cxx::new_allocator<int>::new_allocator() [66]
-----------------------------------------------
                0.00    0.00       1/90003       std::_Deque_base<int, std::allocator<int> >::_Deque_impl::_Deque_impl() [248]
                0.00    0.00   90002/90003       std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [68]
[67]     0.0    0.00    0.00   90003         std::allocator<int>::allocator() [67]
                0.00    0.00   90003/90003       __gnu_cxx::new_allocator<int>::new_allocator() [66]
-----------------------------------------------
                0.00    0.00   90002/90002       std::_Vector_base<int, std::allocator<int> >::_Vector_base() [69]
[68]     0.0    0.00    0.00   90002         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [68]
                0.00    0.00   90002/120002      std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [57]
                0.00    0.00   90002/90003       std::allocator<int>::allocator() [67]
-----------------------------------------------
                0.00    0.00   90002/90002       std::vector<int, std::allocator<int> >::vector() [70]
[69]     0.0    0.00    0.00   90002         std::_Vector_base<int, std::allocator<int> >::_Vector_base() [69]
                0.00    0.00   90002/90002       std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [68]
-----------------------------------------------
                0.00    0.00   30000/90002       Graph::kosaraju() [233]
                0.00    0.00   60002/90002       void std::_Construct<std::vector<int, std::allocator<int> >>(std::vector<int, std::allocator<int> >*) [82]
[70]     0.0    0.00    0.00   90002         std::vector<int, std::allocator<int> >::vector() [70]
                0.00    0.00   90002/90002       std::_Vector_base<int, std::allocator<int> >::_Vector_base() [69]
-----------------------------------------------
                0.00    0.00   90002/90002       void std::_Destroy_aux<false>::__destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [208]
[71]     0.0    0.00    0.00   90002         void std::_Destroy<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*) [71]
                0.00    0.00   90002/152769      std::vector<int, std::allocator<int> >::~vector() [49]
-----------------------------------------------
                0.00    0.00   30000/90000       Graph::dfs(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [232]
                0.00    0.00   30000/90000       Graph::dfsTranspose(int, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&) [107]
                0.00    0.00   30000/90000       Graph::kosaraju() [233]
[72]     0.0    0.00    0.00   90000         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator++() [72]
-----------------------------------------------
                0.00    0.00   90000/90000       void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [76]
[73]     0.0    0.00    0.00   90000         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [73]
                0.00    0.00  180000/720000      __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [8]
-----------------------------------------------
                0.00    0.00   30000/90000       Graph::dfs(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [232]
                0.00    0.00   30000/90000       Graph::dfsTranspose(int, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&) [107]
                0.00    0.00   30000/90000       Graph::kosaraju() [233]
[74]     0.0    0.00    0.00   90000         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator*() const [74]
-----------------------------------------------
                0.00    0.00   90000/90000       void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [76]
[75]     0.0    0.00    0.00   90000         std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [75]
                0.00    0.00  360000/390000      std::vector<int, std::allocator<int> >::size() const [10]
                0.00    0.00  180000/180000      std::vector<int, std::allocator<int> >::max_size() const [34]
                0.00    0.00   90000/90025       unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [65]
-----------------------------------------------
                0.00    0.00   90000/90000       std::vector<int, std::allocator<int> >::push_back(int const&) [77]
[76]     0.0    0.00    0.00   90000         void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [76]
                0.00    0.00  180000/180000      std::vector<int, std::allocator<int> >::_S_use_relocate() [40]
                0.00    0.00  180000/362769      std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [11]
                0.00    0.00  180000/720000      __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [8]
                0.00    0.00  180000/180000      std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [38]
                0.00    0.00   90000/90000       std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [75]
                0.00    0.00   90000/180000      std::vector<int, std::allocator<int> >::begin() [43]
                0.00    0.00   90000/90000       __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [73]
                0.00    0.00   90000/120000      std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [61]
                0.00    0.00   90000/330234      int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [13]
                0.00    0.00   90000/120000      void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [62]
                0.00    0.00   90000/242769      std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [16]
-----------------------------------------------
                0.00    0.00   30000/90000       Graph::dfsTranspose(int, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&) [107]
                0.00    0.00   60000/90000       Graph::addEdge(int, int) [83]
[77]     0.0    0.00    0.00   90000         std::vector<int, std::allocator<int> >::push_back(int const&) [77]
                0.00    0.00   90000/180000      std::vector<int, std::allocator<int> >::end() [42]
                0.00    0.00   90000/90000       void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [76]
-----------------------------------------------
                0.00    0.00   65534/65534       std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::_Vector_base<int, std::allocator<int> >::_Vector_impl&&) [92]
[78]     0.0    0.00    0.00   65534         std::remove_reference<std::_Vector_base<int, std::allocator<int> >::_Vector_impl&>::type&& std::move<std::_Vector_base<int, std::allocator<int> >::_Vector_impl&>(std::_Vector_base<int, std::allocator<int> >::_Vector_impl&) [78]
-----------------------------------------------
                0.00    0.00   32767/65534       void std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > >(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >&&) [96]
                0.00    0.00   32767/65534       void __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >&&) [91]
[79]     0.0    0.00    0.00   65534         std::vector<int, std::allocator<int> >&& std::forward<std::vector<int, std::allocator<int> > >(std::remove_reference<std::vector<int, std::allocator<int> > >::type&) [79]
-----------------------------------------------
                0.00    0.00      32/60066       void std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_realloc_insert<std::vector<int, std::allocator<int> > const&>(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> > const&) [180]
